BusinessUnit,CustomerNo,Salesperson,OrderLines,DiscountEUR,CategoryCode,CategoryLabel,CustCatDiscountEUR,PctOfCustomer
DK,20485,MPE-DK,1,266.4200806765033,MPA_UnitFixedPrice,Fixed / Unit Price,653.748788536288,40.75
DK,20485,UWH-DK,4,387.32870785978474,MPA_UnitFixedPrice,Fixed / Unit Price,653.748788536288,59.25
DK,20575,MPE-DK,6,258.02457857329074,MPA_UnitFixedPrice,Fixed / Unit Price,258.02457857329074,100.0
DK,20593,MIJ-DK,1,0.0026778063411038665,MPA_UnitFixedPrice,Fixed / Unit Price,0.0026778063411038665,100.0
DK,20640,B2B-DK,1,17.475767204279446,MPA_UnitFixedPrice,Fixed / Unit Price,17.475767204279446,100.0
DK,20645,B2B-DK,2,2.1444271698922424,MPA_UnitFixedPrice,Fixed / Unit Price,2.1444271698922424,100.0
DK,20713,RET-DK,1,0.013406263406263406,MPA_UnitFixedPrice,Fixed / Unit Price,0.013406263406263406,100.0
DK,20746692A,CHA-DK,2,18.769775298975706,MPA_UnitFixedPrice,Fixed / Unit Price,18.769775298975706,100.0
DK,20939481,RET-DK,1,0.01474135620477084,MPA_UnitFixedPrice,Fixed / Unit Price,0.01474135620477084,100.0
DK,21248689,DKR-DK,3,0.7815370738921625,MPA_UnitFixedPrice,Fixed / Unit Price,0.7815370738921625,100.0
DK,21871,SEC-DK,1,54.31042562022197,MPA_UnitFixedPrice,Fixed / Unit Price,54.31042562022197,100.0
DK,21874,B2B-DK,3,254.5040519724064,MPA_UnitFixedPrice,Fixed / Unit Price,254.5040519724064,100.0
DK,21916686,B2B-DK,1,814.7571931609742,MPA_UnitFixedPrice,Fixed / Unit Price,814.7571931609742,100.0
DK,21946,FRA-DK,2,31.95642853314748,MPA_UnitFixedPrice,Fixed / Unit Price,31.95642853314748,100.0
DK,21947,MIJ-DK,2,1.0482292701811062,MPA_UnitFixedPrice,Fixed / Unit Price,1.0482292701811062,100.0
DK,21972,B2B-DK,1,16.388174807197945,MPA_UnitFixedPrice,Fixed / Unit Price,16.388174807197945,100.0
DK,22045,FGI-DK,2,126.87631180374305,MPA_UnitFixedPrice,Fixed / Unit Price,126.87631180374305,100.0
DK,22150,B2B-DK,4,515.9402079224252,MPA_UnitFixedPrice,Fixed / Unit Price,515.9402079224252,100.0
DK,22156,KMA-DK,1,15.984622185310695,MPA_UnitFixedPrice,Fixed / Unit Price,15.984622185310695,100.0
DK,22162,B2B-DK,4,-1035.078011339793,MPA_UnitFixedPrice,Fixed / Unit Price,-1035.078011339793,100.0
DK,22375474B,FGI-DK,1,0.0013404646050321043,MPA_UnitFixedPrice,Fixed / Unit Price,0.0013404646050321043,100.0
DK,22591,B2B-DK,6,509.00810394481283,MPA_UnitFixedPrice,Fixed / Unit Price,509.00810394481283,100.0
DK,22606014A,CBE-DK,2,221.49469154691337,MPA_UnitFixedPrice,Fixed / Unit Price,221.49469154691337,100.0
DK,22608,B2B-DK,1,1.6729569849300034,MPA_UnitFixedPrice,Fixed / Unit Price,1.6729569849300034,100.0
DK,22799,B2B-DK,2,20.42183230254437,MPA_UnitFixedPrice,Fixed / Unit Price,20.42183230254437,100.0
DK,22857,B2B-DK,1,1089.1307840616967,MPA_UnitFixedPrice,Fixed / Unit Price,1089.1307840616967,100.0
DK,22923,B2B-DK,1,76.93800524653355,MPA_UnitFixedPrice,Fixed / Unit Price,76.93800524653355,100.0
DK,22999067,B2B-DK,7,3762.7743324866096,MPA_UnitFixedPrice,Fixed / Unit Price,3092.7037070426877,121.67
DK,22999067,DKR-DK,1,-670.0706254439218,MPA_UnitFixedPrice,Fixed / Unit Price,3092.7037070426877,-21.67
DK,23239,DKR-DK,2,7.379059823331501,MPA_UnitFixedPrice,Fixed / Unit Price,7.379059823331501,100.0
DK,23285,B2B-DK,1,0.013401232913428037,MPA_UnitFixedPrice,Fixed / Unit Price,0.013401232913428037,100.0
DK,23440875,B2B-DK,1,0.013406263406263406,MPA_UnitFixedPrice,Fixed / Unit Price,0.013406263406263406,100.0
DK,23493,B2B-DK,2,54.53377204030299,MPA_UnitFixedPrice,Fixed / Unit Price,54.53377204030299,100.0
DK,23502,MRO-DK,6,11688.422090549442,MPA_UnitFixedPrice,Fixed / Unit Price,11706.228639724672,99.85
DK,23502,SLI-DK,4,17.806549175229485,MPA_UnitFixedPrice,Fixed / Unit Price,11706.228639724672,0.15
DK,23582,B2B-DK,4,516.1342217098119,MPA_UnitFixedPrice,Fixed / Unit Price,516.1342217098119,100.0
DK,23597,SEC-DK,1,47.32729271104199,MPA_UnitFixedPrice,Fixed / Unit Price,47.32729271104199,100.0
DK,23605,B2B-DK,1,571.8001313866656,MPA_UnitFixedPrice,Fixed / Unit Price,1080.8082353314785,52.9
DK,23605,DKR-DK,6,509.0081039448128,MPA_UnitFixedPrice,Fixed / Unit Price,1080.8082353314785,47.1
DK,23612,B2B-DK,1,0.06694695123584071,MPA_UnitFixedPrice,Fixed / Unit Price,0.06694695123584071,100.0
DK,23621,B2B-DK,1,0.014745703638167242,MPA_UnitFixedPrice,Fixed / Unit Price,0.014745703638167242,100.0
DK,23625,KMA-DK,5,1743.425027710545,MPA_UnitFixedPrice,Fixed / Unit Price,1743.425027710545,100.0
DK,23631,MPN-DK,2,322.8623813921119,MPA_UnitFixedPrice,Fixed / Unit Price,322.8623813921119,100.0
DK,23638,B2B-DK,3,254.50405197240642,MPA_UnitFixedPrice,Fixed / Unit Price,254.50405197240642,100.0
DK,23695,B2B-DK,4,254.7289945807627,MPA_UnitFixedPrice,Fixed / Unit Price,254.7289945807627,100.0
DK,23711,B2B-DK,3,160.80865496762434,MPA_UnitFixedPrice,Fixed / Unit Price,160.80865496762434,100.0
DK,23737,B2B-DK,1,2.863731431329438,MPA_UnitFixedPrice,Fixed / Unit Price,168.768132333347,1.7
DK,23737,DKR-DK,5,165.90440090201758,MPA_UnitFixedPrice,Fixed / Unit Price,168.768132333347,98.3
DK,23742,PAV-DK,2,20.17455657000362,MPA_UnitFixedPrice,Fixed / Unit Price,20.17455657000362,100.0
DK,23775,DKR-DK,2,386.7947909600908,MPA_UnitFixedPrice,Fixed / Unit Price,386.7947909600908,100.0
DK,23803,DKR-DK,3,377.3207582925813,MPA_UnitFixedPrice,Fixed / Unit Price,377.3207582925813,100.0
DK,23825,DKR-DK,1,15.691321776669481,MPA_UnitFixedPrice,Fixed / Unit Price,15.691321776669481,100.0
DK,23843,KMA-DK,12,123.90916890786266,MPA_UnitFixedPrice,Fixed / Unit Price,123.90916890786266,100.0
DK,23862,DKR-DK,1,0.013406263406263406,MPA_UnitFixedPrice,Fixed / Unit Price,0.013406263406263406,100.0
DK,23871,B2B-DK,1,0.013412017167381975,MPA_UnitFixedPrice,Fixed / Unit Price,0.013412017167381975,100.0
DK,23887,AHE-DK,2,22.178180698206948,MPA_UnitFixedPrice,Fixed / Unit Price,22.178180698206948,100.0
DK,23913,B2B-DK,1,75.63657329811342,MPA_UnitFixedPrice,Fixed / Unit Price,75.63657329811342,100.0
DK,23921,DKR-DK,4,19.478051391862955,MPA_UnitFixedPrice,Fixed / Unit Price,19.478051391862955,100.0
DK,23932,BVA-DK,1,53.74658305193766,MPA_UnitFixedPrice,Fixed / Unit Price,53.74658305193766,100.0
DK,23955,B2B-DK,1,0.001338383500408207,MPA_UnitFixedPrice,Fixed / Unit Price,0.001338383500408207,100.0
DK,23958,B2B-DK,15,0.803019352766356,MPA_UnitFixedPrice,Fixed / Unit Price,0.803019352766356,100.0
DK,23996,B2B-DK,1,0.006699180020365508,MPA_UnitFixedPrice,Fixed / Unit Price,0.006699180020365508,100.0
DK,24002,B2B-DK,6,509.0081039448128,MPA_UnitFixedPrice,Fixed / Unit Price,509.0081039448128,100.0
DK,24007,JMU-DK,1,30.521211471742586,MPA_UnitFixedPrice,Fixed / Unit Price,30.521211471742586,100.0
DK,24021,B2B-DK,1,0.0026795284030010718,MPA_UnitFixedPrice,Fixed / Unit Price,0.0026795284030010718,100.0
DK,24062,B2B-DK,2,73.43266383503278,MPA_UnitFixedPrice,Fixed / Unit Price,73.43266383503278,100.0
DK,24169,B2B-DK,1,83.41255071027862,MPA_UnitFixedPrice,Fixed / Unit Price,83.41255071027862,100.0
DK,24215,B2B-DK,1,99.57706515338077,MPA_UnitFixedPrice,Fixed / Unit Price,99.57706515338077,100.0
DK,25376316,B2B-DK,20,987.4960438146435,MPA_UnitFixedPrice,Fixed / Unit Price,2071.032260962975,47.68
DK,25376316,DKR-DK,2,1016.476131311422,MPA_UnitFixedPrice,Fixed / Unit Price,2071.032260962975,49.08
DK,25376316,ERO-DK,1,67.06008583690986,MPA_UnitFixedPrice,Fixed / Unit Price,2071.032260962975,3.24
DK,25444662,B2B-DK,4,418.65704374638347,MPA_UnitFixedPrice,Fixed / Unit Price,630.4939804376766,66.4
DK,25444662,DKR-DK,3,211.83693669129303,MPA_UnitFixedPrice,Fixed / Unit Price,630.4939804376766,33.6
DK,26170208,DKR-DK,1,0.013401232913428037,MPA_UnitFixedPrice,Fixed / Unit Price,0.013401232913428037,100.0
DK,26706026,B2B-DK,3,254.50405197240642,MPA_UnitFixedPrice,Fixed / Unit Price,254.50405197240642,100.0
DK,26874417,B2B-DK,1,0.013412017167381975,MPA_UnitFixedPrice,Fixed / Unit Price,0.013412017167381975,100.0
DK,27112278,MPE-DK,1,14.558616529257996,MPA_UnitFixedPrice,Fixed / Unit Price,14.558616529257996,100.0
DK,27127193,MIJ-DK,4,516.1342217098119,MPA_UnitFixedPrice,Fixed / Unit Price,516.1342217098119,100.0
DK,27149250,MRO-DK,46,481.90223816672346,MPA_UnitFixedPrice,Fixed / Unit Price,451.06700556181664,106.84
DK,27149250,SLI-DK,1,-30.835232604906825,MPA_UnitFixedPrice,Fixed / Unit Price,451.06700556181664,-6.84
DK,27288860A,B2B-DK,32,1235.070530443892,MPA_UnitFixedPrice,Fixed / Unit Price,1235.070530443892,100.0
DK,27809800,BVA-DK,3,197.82808620036934,MPA_UnitFixedPrice,Fixed / Unit Price,197.82808620036934,100.0
DK,28270849A,PLH-DK,1,7425.591247921919,MPA_UnitFixedPrice,Fixed / Unit Price,7425.591247921919,100.0
DK,28294533,B2B-DK,6,509.1376815477786,MPA_UnitFixedPrice,Fixed / Unit Price,509.1376815477786,100.0
DK,28909054,B2B-DK,1,398.7258589076114,MPA_UnitFixedPrice,Fixed / Unit Price,398.7258589076114,100.0
DK,29291476,B2B-DK,1,0.013401232913428037,MPA_UnitFixedPrice,Fixed / Unit Price,0.013401232913428037,100.0
DK,29462660,CHA-DK,3,120.93997498642693,MPA_UnitFixedPrice,Fixed / Unit Price,120.93997498642693,100.0
DK,298205000,BVA-DK,14,457.22028231780166,MPA_UnitFixedPrice,Fixed / Unit Price,464.111471248997,98.52
DK,298205000,POS-DK,1,6.891188931195348,MPA_UnitFixedPrice,Fixed / Unit Price,464.111471248997,1.48
DK,298290600,UWH-DK,2,60.442800680217765,MPA_UnitFixedPrice,Fixed / Unit Price,60.442800680217765,100.0
DK,298311414,KMA-DK,1,0.013401232913428037,MPA_UnitFixedPrice,Fixed / Unit Price,0.013401232913428037,100.0
DK,298344000,MPN-DK,2,346.5937277931968,MPA_UnitFixedPrice,Fixed / Unit Price,346.5937277931968,100.0
DK,298448000,B2B-DK,3,25.68662372618068,MPA_UnitFixedPrice,Fixed / Unit Price,25.68662372618068,100.0
DK,29889594,BVA-DK,1,0.13401232913428035,MPA_UnitFixedPrice,Fixed / Unit Price,0.13401232913428035,100.0
DK,299365500,DKR-DK,2,95.41749343057865,MPA_UnitFixedPrice,Fixed / Unit Price,95.41749343057865,100.0
DK,30222727,BVA-DK,3,4069.575709834694,MPA_UnitFixedPrice,Fixed / Unit Price,4069.575709834694,100.0
DK,30283773,FRA-DK,1,1.9626506508654067,MPA_UnitFixedPrice,Fixed / Unit Price,1.9626506508654067,100.0
DK,30295256,CHA-DK,15,1908.4885478083806,MPA_UnitFixedPrice,Fixed / Unit Price,2442.8966886372114,78.12
DK,30295256,MRR-DK,3,534.4081408288307,MPA_UnitFixedPrice,Fixed / Unit Price,2442.8966886372114,21.88
DK,31228313,ERO-DK,2,0.026804082359220213,MPA_UnitFixedPrice,Fixed / Unit Price,0.026804082359220213,100.0
DK,33366304,B2B-DK,1,2.016302016302016,MPA_UnitFixedPrice,Fixed / Unit Price,2.016302016302016,100.0
DK,33863900,LBN-DK,1,249.4203422995993,MPA_UnitFixedPrice,Fixed / Unit Price,2403.9538393063913,10.38
DK,33863900,SEC-DK,6,2154.533497006792,MPA_UnitFixedPrice,Fixed / Unit Price,2403.9538393063913,89.62
DK,35250220,B2B-DK,1,0.0040168170741504425,MPA_UnitFixedPrice,Fixed / Unit Price,0.0040168170741504425,100.0
DK,35841213,B2B-DK,1,0.014745703638167242,MPA_UnitFixedPrice,Fixed / Unit Price,0.014745703638167242,100.0
DK,36444200,B2B-DK,3,254.5688407738893,MPA_UnitFixedPrice,Fixed / Unit Price,254.5688407738893,100.0
DK,38146105,KMA-DK,1,12.125397229783175,MPA_UnitFixedPrice,Fixed / Unit Price,12.125397229783175,100.0
DK,38862861,LVE-DK,5,-1448.9099950842447,MPA_UnitFixedPrice,Fixed / Unit Price,-1436.9525260237601,100.83
DK,38862861,MPE-DK,1,11.957469060484575,MPA_UnitFixedPrice,Fixed / Unit Price,-1436.9525260237601,-0.83
DK,38868885A,B2B-DK,1,0.01474135620477084,MPA_UnitFixedPrice,Fixed / Unit Price,0.01474135620477084,100.0
DK,39420003,B2B-DK,1,0.014748076046443032,MPA_UnitFixedPrice,Fixed / Unit Price,0.014748076046443032,100.0
DK,39484800,KMA-DK,5,40.66310058472557,MPA_UnitFixedPrice,Fixed / Unit Price,40.66310058472557,100.0
DK,40428909,B2B-DK,1,0.01474135620477084,MPA_UnitFixedPrice,Fixed / Unit Price,0.01474135620477084,100.0
DK,40807040,B2B-DK,2,236.48116919617763,MPA_UnitFixedPrice,Fixed / Unit Price,236.48116919617763,100.0
DK,40841611,B2B-DK,3,0.04424895672871303,MPA_UnitFixedPrice,Fixed / Unit Price,0.04424895672871303,100.0
DK,40888877,B2B-DK,33,654.3401101074248,MPA_UnitFixedPrice,Fixed / Unit Price,766.0836723391844,85.41
DK,40888877,RET-DK,6,111.74356223175965,MPA_UnitFixedPrice,Fixed / Unit Price,766.0836723391844,14.59
DK,40975656,CBE-DK,7,1351.3273880723164,MPA_UnitFixedPrice,Fixed / Unit Price,1351.3273880723164,100.0
DK,41333435,ERO-DK,3,137.49847760280952,MPA_UnitFixedPrice,Fixed / Unit Price,137.49847760280952,100.0
DK,42488000,B2B-DK,9,199.5122996945174,MPA_UnitFixedPrice,Fixed / Unit Price,199.5122996945174,100.0
DK,42601200,MPE-DK,1,286.2543829126629,MPA_UnitFixedPrice,Fixed / Unit Price,10076.074268292843,2.84
DK,42601200,SEC-DK,4,9789.81988538018,MPA_UnitFixedPrice,Fixed / Unit Price,10076.074268292843,97.16
DK,43204700,FRA-DK,2,606.6357334031482,MPA_UnitFixedPrice,Fixed / Unit Price,606.6357334031482,100.0
DK,43221100,SGL-DK,3,43.593611770975414,MPA_UnitFixedPrice,Fixed / Unit Price,43.593611770975414,100.0
DK,43324700,SLI-DK,1,0.013401232913428037,MPA_UnitFixedPrice,Fixed / Unit Price,0.013401232913428037,100.0
DK,43558888,B2B-DK,1,78.36718278705006,MPA_UnitFixedPrice,Fixed / Unit Price,78.36718278705006,100.0
DK,43666768,CBE-DK,4,530.1950996035974,MPA_UnitFixedPrice,Fixed / Unit Price,530.1950996035974,100.0
DK,44424242A,FRA-DK,2,4.678493721850004,MPA_UnitFixedPrice,Fixed / Unit Price,4.678493721850004,100.0
DK,44444444,RET-DK,1,90.62826803957849,MPA_UnitFixedPrice,Fixed / Unit Price,90.62826803957849,100.0
DK,44774477,MPE-DK,1,26.58947142703978,MPA_UnitFixedPrice,Fixed / Unit Price,26.58947142703978,100.0
DK,44835000,AHE-DK,155,16469.487932115975,MPA_UnitFixedPrice,Fixed / Unit Price,16469.487932115975,100.0
DK,44841444A,MPE-DK,1,0.0,MPA_UnitFixedPrice,Fixed / Unit Price,0.0,
DK,44882900,B2B-DK,1,488.4213204086279,MPA_UnitFixedPrice,Fixed / Unit Price,488.4213204086279,100.0
DK,44894489,MIJ-DK,3,3.0008983926106256,MPA_UnitFixedPrice,Fixed / Unit Price,3.0008983926106256,100.0
DK,44951095,FGI-DK,6,307.577423911047,MPA_UnitFixedPrice,Fixed / Unit Price,307.577423911047,100.0
DK,45281222,DKR-DK,1,0.014743134390371393,MPA_UnitFixedPrice,Fixed / Unit Price,0.014743134390371393,100.0
DK,45859859,B2B-DK,1,1.9173270048134308,MPA_UnitFixedPrice,Fixed / Unit Price,1.9173270048134308,100.0
DK,4586352909,B2B-DK,1,18.029709872901808,MPA_UnitFixedPrice,Fixed / Unit Price,18.029709872901808,100.0
DK,45869500A,JMU-DK,98,6791.112469855871,MPA_UnitFixedPrice,Fixed / Unit Price,6791.112469855871,100.0
DK,4597225022,B2B-DK,1,0.014737011334101444,MPA_UnitFixedPrice,Fixed / Unit Price,0.014737011334101444,100.0
DK,4598988503,B2B-DK,2,0.9425108596557087,MPA_UnitFixedPrice,Fixed / Unit Price,0.9425108596557087,100.0
DK,46195100,CHA-DK,12,314.6121558163235,MPA_UnitFixedPrice,Fixed / Unit Price,314.6121558163235,100.0
DK,46732519A,BVA-DK,1,9.775029777438734,MPA_UnitFixedPrice,Fixed / Unit Price,9.775029777438734,100.0
DK,46925101,B2B-DK,1,0.004015419209765499,MPA_UnitFixedPrice,Fixed / Unit Price,0.004015419209765499,100.0
DK,46932061A,JMA-DK,5,75.5312443490957,MPA_UnitFixedPrice,Fixed / Unit Price,75.5312443490957,100.0
DK,47311527,SEC-DK,1,-371.8870656370656,MPA_UnitFixedPrice,Fixed / Unit Price,-371.8870656370656,100.0
DK,48108000,B2B-DK,5,11304.545930584594,MPA_UnitFixedPrice,Fixed / Unit Price,11304.545930584594,100.0
DK,48133133,JMU-DK,4,595.5240012970334,MPA_UnitFixedPrice,Fixed / Unit Price,595.5240012970334,100.0
DK,49708077,DKR-DK,8,159.45308942871637,MPA_UnitFixedPrice,Fixed / Unit Price,159.45308942871637,100.0
DK,51800180,DKR-DK,27,23966.238300460616,MPA_UnitFixedPrice,Fixed / Unit Price,23966.238300460616,100.0
DK,53578118,RET-DK,1,0.006700706254439219,MPA_UnitFixedPrice,Fixed / Unit Price,0.006700706254439219,100.0
DK,55720343,JMA-DK,1,27.875311587016537,MPA_UnitFixedPrice,Fixed / Unit Price,27.875311587016537,100.0
DK,55721075A,JMA-DK,5,135.6122286551587,MPA_UnitFixedPrice,Fixed / Unit Price,457.43626298992274,29.65
DK,55721075A,MKK-DK,2,321.824034334764,MPA_UnitFixedPrice,Fixed / Unit Price,457.43626298992274,70.35
DK,55774030,CBE-DK,14,1850.4121707660345,MPA_UnitFixedPrice,Fixed / Unit Price,1850.4121707660345,100.0
DK,56641100,B2B-DK,1,363.2688033844753,MPA_UnitFixedPrice,Fixed / Unit Price,363.2688033844753,100.0
DK,57608657,B2B-DK,1,-443.45088161209065,MPA_UnitFixedPrice,Fixed / Unit Price,-443.45088161209065,100.0
DK,58506151,RET-DK,8,535.1995602568743,MPA_UnitFixedPrice,Fixed / Unit Price,535.1995602568743,100.0
DK,59511500A,JMA-DK,2,0.14752140458724777,MPA_UnitFixedPrice,Fixed / Unit Price,0.14752140458724777,100.0
DK,60101550,B2B-DK,1,8.608463693516173,MPA_UnitFixedPrice,Fixed / Unit Price,8.608463693516173,100.0
DK,60291010A,IFO-DK,1,529.1132800471274,MPA_UnitFixedPrice,Fixed / Unit Price,529.1132800471274,100.0
DK,60894390,B2B-DK,1,8.75579743170425,MPA_UnitFixedPrice,Fixed / Unit Price,8.75579743170425,100.0
DK,61606161,B2B-DK,1,0.013404646050321042,MPA_UnitFixedPrice,Fixed / Unit Price,0.013404646050321042,100.0
DK,61617171,ERO-DK,2,189.48807656733825,MPA_UnitFixedPrice,Fixed / Unit Price,189.48807656733825,100.0
DK,61669332,MIJ-DK,1,0.013406263406263406,MPA_UnitFixedPrice,Fixed / Unit Price,0.013406263406263406,100.0
DK,62211766,JMU-DK,86,3153.452013328522,MPA_UnitFixedPrice,Fixed / Unit Price,3153.452013328522,100.0
DK,62800772,JMA-DK,1,0.1340680261164515,MPA_UnitFixedPrice,Fixed / Unit Price,0.1340680261164515,100.0
DK,63113333,KMA-DK,1,0.013401232913428037,MPA_UnitFixedPrice,Fixed / Unit Price,0.013401232913428037,100.0
DK,63550028,B2B-DK,5,368.3246418709524,MPA_UnitFixedPrice,Fixed / Unit Price,368.3246418709524,100.0
DK,65351933A,FRA-DK,2,111.36528685785166,MPA_UnitFixedPrice,Fixed / Unit Price,111.36528685785166,100.0
DK,66140666,BVA-DK,1,20.689101061906612,MPA_UnitFixedPrice,Fixed / Unit Price,20.689101061906612,100.0
DK,66152335,B2B-DK,1,0.014753218884120171,MPA_UnitFixedPrice,Fixed / Unit Price,0.014753218884120171,100.0
DK,70101120,KMA-DK,6,509.43117986942474,MPA_UnitFixedPrice,Fixed / Unit Price,509.43117986942474,100.0
DK,70107077,LBN-DK,4,2083.587254001406,MPA_UnitFixedPrice,Fixed / Unit Price,2083.587254001406,100.0
DK,70124400,KMA-DK,5,-15.052763605392236,MPA_UnitFixedPrice,Fixed / Unit Price,-15.052763605392236,100.0
DK,70131388,B2B-DK,2,72.30562668803387,MPA_UnitFixedPrice,Fixed / Unit Price,303.41882285451067,23.83
DK,70131388,ERO-DK,6,231.1131961664768,MPA_UnitFixedPrice,Fixed / Unit Price,303.41882285451067,76.17
DK,70133233,MPE-DK,6,4978.0627618264225,MPA_UnitFixedPrice,Fixed / Unit Price,4978.0627618264225,100.0
DK,70137020,JMA-DK,3,2261.320345204435,MPA_UnitFixedPrice,Fixed / Unit Price,3655.6737860237863,61.86
DK,70137020,KMA-DK,1,15.77658207516865,MPA_UnitFixedPrice,Fixed / Unit Price,3655.6737860237863,0.43
DK,70137020,SLI-DK,8,1378.5768587441826,MPA_UnitFixedPrice,Fixed / Unit Price,3655.6737860237863,37.71
DK,70200770,B2B-DK,1,0.01472202146738403,MPA_UnitFixedPrice,Fixed / Unit Price,0.01472202146738403,100.0
DK,70201799,CHA-DK,83,6193.529383145663,MPA_UnitFixedPrice,Fixed / Unit Price,6897.028497035133,89.8
DK,70201799,MRR-DK,4,703.49911388947,MPA_UnitFixedPrice,Fixed / Unit Price,6897.028497035133,10.2
DK,70202555,KMA-DK,34,31024.291221542237,MPA_UnitFixedPrice,Fixed / Unit Price,31024.291221542237,100.0
DK,70202955,MRR-DK,1,411.15669240669246,MPA_UnitFixedPrice,Fixed / Unit Price,411.15669240669246,100.0
DK,70202999,CHA-DK,24,1312.2931125433531,MPA_UnitFixedPrice,Fixed / Unit Price,1312.2931125433531,100.0
DK,70203700,DKR-DK,1,-40.161143286143286,MPA_UnitFixedPrice,Fixed / Unit Price,-40.161143286143286,100.0
DK,70204939,B2B-DK,5,2505.8219674951824,MPA_UnitFixedPrice,Fixed / Unit Price,2505.8219674951824,100.0
DK,70205161,KMA-DK,23,564.9472989514416,MPA_UnitFixedPrice,Fixed / Unit Price,564.9472989514416,100.0
DK,70207401,B2B-DK,1,148.00155531421368,MPA_UnitFixedPrice,Fixed / Unit Price,148.00155531421368,100.0
DK,70207473,CHA-DK,7,279.9481544419727,MPA_UnitFixedPrice,Fixed / Unit Price,279.9481544419727,100.0
DK,70207780,MRO-DK,16,340.20601664583313,MPA_UnitFixedPrice,Fixed / Unit Price,340.20601664583313,100.0
DK,70208666A,CBE-DK,8,1004.7339659913106,MPA_UnitFixedPrice,Fixed / Unit Price,1725.4597547716617,58.23
DK,70208666A,MPN-DK,11,720.7257887803512,MPA_UnitFixedPrice,Fixed / Unit Price,1725.4597547716617,41.77
DK,70220150,JMU-DK,35,897.4739179686152,MPA_UnitFixedPrice,Fixed / Unit Price,897.4739179686152,100.0
DK,70222118B,BVA-DK,2,106.27793688605777,MPA_UnitFixedPrice,Fixed / Unit Price,375.78118525890403,28.28
DK,70222118B,FRA-DK,8,269.50324837284626,MPA_UnitFixedPrice,Fixed / Unit Price,375.78118525890403,71.72
DK,70222999,DKR-DK,2,102.25414779275778,MPA_UnitFixedPrice,Fixed / Unit Price,102.25414779275778,100.0
DK,70223360,AHE-DK,4,359.9495460234611,MPA_UnitFixedPrice,Fixed / Unit Price,583.7000822739974,61.67
DK,70223360,B2B-DK,3,223.75053625053624,MPA_UnitFixedPrice,Fixed / Unit Price,583.7000822739974,38.33
DK,70230310,MPN-DK,5,290.0754465109496,MPA_UnitFixedPrice,Fixed / Unit Price,290.0754465109496,100.0
DK,70230522,MPE-DK,1,205.70325383099387,MPA_UnitFixedPrice,Fixed / Unit Price,205.70325383099387,100.0
DK,70234949,SGL-DK,1,209.3920874879381,MPA_UnitFixedPrice,Fixed / Unit Price,209.3920874879381,100.0
DK,70239050,MPN-DK,1,13.665594855305466,MPA_UnitFixedPrice,Fixed / Unit Price,13.665594855305466,100.0
DK,70239232A,MPE-DK,1,108.80338787708226,MPA_UnitFixedPrice,Fixed / Unit Price,108.80338787708226,100.0
DK,70252510,MPN-DK,31,10602.003224656799,MPA_UnitFixedPrice,Fixed / Unit Price,10602.003224656799,100.0
DK,70252586B,CBE-DK,15,10725.912475121248,MPA_UnitFixedPrice,Fixed / Unit Price,10725.912475121248,100.0
DK,70262988,MRO-DK,1,-0.10175527855507525,MPA_UnitFixedPrice,Fixed / Unit Price,3.3844807932613876,-3.01
DK,70262988,SLI-DK,1,3.486236071816463,MPA_UnitFixedPrice,Fixed / Unit Price,3.3844807932613876,103.01
DK,70270010,B2B-DK,1,0.01876348625574632,MPA_UnitFixedPrice,Fixed / Unit Price,0.01876348625574632,100.0
DK,70270900A,JMA-DK,1,0.13402849445792175,MPA_UnitFixedPrice,Fixed / Unit Price,0.13402849445792175,100.0
DK,70271822,RET-DK,1,0.34053735185284484,MPA_UnitFixedPrice,Fixed / Unit Price,0.34053735185284484,100.0
DK,70277330,DKR-DK,1,7573.881227132001,MPA_UnitFixedPrice,Fixed / Unit Price,7573.881227132001,100.0
DK,70300330,DKR-DK,1,295.0667541545589,MPA_UnitFixedPrice,Fixed / Unit Price,805.3288542365915,36.64
DK,70300330,MRO-DK,1,177.11888261866153,MPA_UnitFixedPrice,Fixed / Unit Price,805.3288542365915,21.99
DK,70300330,SLI-DK,16,333.1432174633711,MPA_UnitFixedPrice,Fixed / Unit Price,805.3288542365915,41.37
DK,70500606,BVA-DK,1,235.58541677820023,MPA_UnitFixedPrice,Fixed / Unit Price,535.9712252309984,43.95
DK,70500606,POS-DK,2,300.38580845279813,MPA_UnitFixedPrice,Fixed / Unit Price,535.9712252309984,56.05
DK,70666566,B2B-DK,1,0.013409499289296538,MPA_UnitFixedPrice,Fixed / Unit Price,0.013409499289296538,100.0
DK,71745745,B2B-DK,3,50.90339212051843,MPA_UnitFixedPrice,Fixed / Unit Price,56.51858396173849,90.06
DK,71745745,SLI-DK,1,5.615191841220062,MPA_UnitFixedPrice,Fixed / Unit Price,56.51858396173849,9.94
DK,71992520,POS-DK,4,31.03439036480313,MPA_UnitFixedPrice,Fixed / Unit Price,31.03439036480313,100.0
DK,71996868,KMA-DK,7,273.58613417259863,MPA_UnitFixedPrice,Fixed / Unit Price,273.58613417259863,100.0
DK,71998999,KMA-DK,43,4802.795320228535,MPA_UnitFixedPrice,Fixed / Unit Price,4802.795320228535,100.0
DK,72170150,MPN-DK,6,1849.463718331385,MPA_UnitFixedPrice,Fixed / Unit Price,1849.463718331385,100.0
